0.340957 0.659043
0.506768 0.493232
585.968 -584.968
0.501267 0.498733
0.508193 0.491807
0.345138 0.654862
0.502405 0.497595
0.496484 0.503516
0.226302 0.773698
0.495948 0.504052
0.500505 0.499495
0.499948 0.500052
0.226195 0.773805
-3.52247 4.52247
0.501316 0.498684
0.496754 0.503246
0.506546 0.493454
0.514056 0.485944
0.505646 0.494354
0.501022 0.498978
0.498709 0.501291
0.510648 0.489352
0.508509 0.491491
0.501134 0.498866
0.501356 0.498644
0.498024 0.501976
0.50506 0.49494
0.495506 0.504494
0.503766 0.496234
0.504909 0.495091
0.502907 0.497093
0.50272 0.49728
0.502296 0.497704
258.397 -257.397
0.340202 0.659798
0.490499 0.509501
0.340471 0.659529
0.50781 0.49219
0.345108 0.654892
0.500738 0.499262
0.500317 0.499683
0.378253 0.621748
0.508793 0.491207
0.49764 0.50236
0.499592 0.500408
0.519456 0.480544
0.503776 0.496224
-0.627297 1.6273
0.495628 0.504372
0.498416 0.501584
0.49916 0.50084
0.484355 0.515645
0.502171 0.497829
0.413849 0.586151
0.506387 0.493613
844.644 -843.644
0.503489 0.496511
0.340932 0.659068
0.501908 0.498092
0.501783 0.498217
0.493145 0.506855
0.50127 0.498731
0.48886 0.51114
0.502402 0.497598
0.447205 0.552795
0.345089 0.654911
0.507899 0.492101
0.340896 0.659104
0.460024 0.539976
0.493988 0.506012
0.340288 0.659712
0.340767 0.659233
0.447083 0.552917
0.495501 0.504499
0.495501 0.504499
0.502114 0.497886
0.502928 0.497072
-0.211705 1.2117
0.498325 0.501675
0.498383 0.501617
0.499083 0.500917
0.340379 0.659621
0.501498 0.498502
0.497467 0.502533
-0.55782 1.55782
0.498828 0.501172
0.50494 0.49506
0.332256 0.667743
0.519411 0.480589
0.500616 0.499384
0.34047 0.65953
0.50184 0.49816
0.493777 0.506223
0.487818 0.512182
0.504382 0.495618
0.501295 0.498705
0.505952 0.494048
0.34096 0.65904
0.499963 0.500037
0.492487 0.507513
0.505595 0.494405
-0.00577821 1.00578
0.345046 0.654954
0.340956 0.659044
0.34518 0.65482
0.502461 0.497539
0.522608 0.477392
0.499421 0.500579
0.496114 0.503886
0.499746 0.500254
0.499764 0.500236
0.126575 0.873425
0.498009 0.501991
0.502279 0.497721
0.500508 0.499492
0.499483 0.500517
0.502973 0.497027
0.502609 0.497391
0.498023 0.501977
0.340867 0.659133
-573.294 574.294
-428.052 429.052
0.499738 0.500262
0.37103 0.62897
0.498953 0.501047
0.499777 0.500223
0.496235 0.503765
0.502047 0.497953
0.501892 0.498108
0.492657 0.507343
0.499423 0.500577
0.44931 0.55069
0.50059 0.49941
0.340958 0.659042
0.509508 0.490492
0.496598 0.503402
0.497358 0.502642
0.226147 0.773853
0.340911 0.659089
0.495239 0.504761
0.523717 0.476283
0.501993 0.498007
0.501749 0.498251
0.497968 0.502032
-241.004 242.004
0.494809 0.505191
0.447169 0.552831
0.448375 0.551625
0.498258 0.501742
0.515306 0.484694
0.499541 0.500459
0.447164 0.552836
-0.150928 1.15093
0.49516 0.50484
0.340359 0.659641
0.506726 0.493274
0.505447 0.494553
-0.0657357 1.06574
0.447001 0.552999
0.345056 0.654944
-1.19821 2.19821
0.505751 0.494249
0.506768 0.493232
0.500261 0.499739
0.497019 0.502981
-3.21851 4.21851
0.494383 0.505617
0.502405 0.497595
0.498255 0.501745
0.505705 0.494295
0.345158 0.654842
0.340869 0.659131
0.499948 0.500052
0.50118 0.49882
0.501885 0.498115
0.226131 0.773869
0.226127 0.773873
4.3866 -3.3866
0.514056 0.485944
0.505646 0.494354
0.497396 0.502603
0.498709 0.501291
0.510648 0.489352
0.508509 0.491491
0.501134 0.498866
0.501356 0.498644
0.498024 0.501976
0.226287 0.773713
0.495506 0.504494
0.500289 0.499711
0.504909 0.495091
0.502907 0.497093
0.50272 0.49728
0.502296 0.497704
258.397 -257.397
0.125962 0.874038
-0.270994 1.27099
0.490053 0.509947
0.226223 0.773777
-0.773691 1.77369
0.500738 0.499262
0.5044 0.4956
0.378253 0.621748
0.508793 0.491207
0.49764 0.50236
0.499592 0.500408
-0.24472 1.24472
0.447055 0.552945
-716.663 717.663
0.495628 0.504372
0.226275 0.773725
0.49916 0.50084
0.484355 0.515645
2218.79 -2217.79
0.509458 0.490542
0.506387 0.493613
0.500962 0.499038
0.51261 0.48739
0.340427 0.659573
0.328782 0.671218
-549.163 550.163
0.493145 0.506855
0.340375 0.659625
0.48886 0.51114
0.502402 0.497598
0.501851 0.498149
0.340858 0.659142
0.507899 0.492101
0.340896 0.659104
0.497018 0.502982
0.447169 0.552831
0.499543 0.500457
0.498492 0.501508
0.49984 0.50016
0.495501 0.504499
0.502114 0.497886
0.12629 0.87371
0.447129 0.552871
0.413834 0.586166
0.498383 0.501617
0.499083 0.500917
0.502867 0.497133
0.226193 0.773807
-668.972 669.972
-616.324 617.324
0.226284 0.773716
0.502219 0.497781
0.378299 0.621701
0.413833 0.586167
0.126583 0.873417
0.507269 0.492731
0.50184 0.49816
0.497704 0.502296
0.340962 0.659038
0.519415 0.480585
0.519641 0.480359
0.505952 0.494048
0.226394 0.773606
0.499963 0.500037
0.493218 0.506782
0.505595 0.494405
0.522953 0.477046
0.499245 0.500755
0.484118 0.515882
0.507987 0.492013
0.502461 0.497539
0.498982 0.501018
0.447246 0.552754
0.496114 0.503886
0.226158 0.773842
-1.31766 2.31766
0.496914 0.503086
-0.774956 1.77496
0.502279 0.497721
0.500508 0.499492
0.340874 0.659126
1.31395 -0.313948
0.502609 0.497391
0.498023 0.501977
0.340867 0.659133
0.498836 0.501164
0.528981 0.471019
0.499758 0.500242
0.492512 0.507488
0.498953 0.501047
0.499777 0.500223
0.511528 0.488472
0.502047 0.497953
-835.988 836.988
0.492657 0.507343
0.345078 0.654922
0.345473 0.654527
0.50059 0.49941
0.496636 0.503364
0.523809 0.476191
0.331293 0.668707
0.341959 0.658041
0.340759 0.659241
0.370987 0.629013
-0.716554 1.71655
0.498851 0.501149
0.501993 0.498007
0.341008 0.658992
0.345008 0.654992
0.497936 0.502064
0.494809 0.505191
0.226372 0.773628
-1.8699 2.8699
0.498258 0.501742
0.507273 0.492727
0.499541 0.500459
0.495087 0.504913
0.391782 0.608218
0.499271 0.50073
0.447184 0.552816
0.500192 0.499808
0.503127 0.496873
0.503997 0.496003
0.447108 0.552892
-0.586244 1.58624
0.499079 0.500921
0.345039 0.654961
0.474128 0.525872
0.519454 0.480546
0.50296 0.49704
0.504284 0.495716
0.491795 0.508205
0.371024 0.628976
0.341875 0.658125
0.502839 0.497161
0.50043 0.49957
0.447125 0.552875
-7980.55 7981.55
0.503838 0.496162
0.340938 0.659062
0.506726 0.493274
0.37829 0.62171
0.491224 0.508776
0.512959 0.487041
0.500706 0.499294
0.497934 0.502066
0.505751 0.494249
0.506768 0.493232
0.504193 0.495807
0.497019 0.502981
0.508193 0.491807
3.2219 -2.2219
0.502405 0.497595
0.340371 0.65963
0.226302 0.773698
0.495948 0.504052
0.500505 0.499495
0.499948 0.500052
0.50118 0.49882
0.501885 0.498115
0.344955 0.655045
0.496754 0.503246
0.506546 0.493454
0.514056 0.485944
0.505646 0.494354
0.497396 0.502603
0.498709 0.501291
-0.273437 1.27344
0.508509 0.491491
0.501134 0.498866
0.501356 0.498644
0.498024 0.501976
0.505121 0.494879
0.470551 0.529449
0.500289 0.499711
0.504909 0.495091
0.502907 0.497093
0.50272 0.49728
0.497117 0.502883
0.497724 0.502276
0.502236 0.497764
0.490499 0.509501
-0.235729 1.23573
0.50781 0.49219
0.505965 0.494035
0.500738 0.499262
0.500317 0.499683
0.469608 0.530392
0.508793 0.491207
0.49764 0.50236
0.345058 0.654942
0.512033 0.487967
0.226203 0.773797
0.494773 0.505227
0.488911 0.511089
0.340873 0.659127
0.496684 0.503316
0.484355 0.515645
0.502171 0.497829
-539.843 540.843
-760.887 761.887
0.500962 0.499038
0.503489 0.496511
-356.601 357.601
0.345078 0.654922
0.501783 0.498217
0.463105 0.536895
0.50127 0.498731
0.48886 0.51114
0.502402 0.497598
0.505329 0.494671
0.498024 0.501976
0.22599 0.77401
0.503229 0.496771
0.499905 0.500095
0.493988 0.506012
1.31302 -0.313023
0.498492 0.501508
0.49984 0.50016
0.505415 0.494585
0.505908 0.494092
0.340777 0.659223
0.500248 0.499752
0.499926 0.500074
0.340472 0.659528
0.226203 0.773797
0.501993 0.498007
0.495287 0.504713
0.497355 0.502645
0.340363 0.659637
0.507771 0.492229
0.505665 0.494335
0.502091 0.497909
0.340251 0.659749
0.501626 0.498374
0.523767 0.476233
0.499402 0.500598
0.501261 0.498739
316.302 -315.302
0.447167 0.552833
